sample,organ,part,question1,answer1,question2,answer2
BDMAP_00001684,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Of course, it's characterized as postcava."
BDMAP_00004806,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00004655,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as thelowest intensity white area within the body."
BDMAP_00003151,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00001730,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is postcava mask."
BDMAP_00004290,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is accurate."
BDMAP_00003122,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.25, 0.422, 0.434, 0.562, 0.527, 0.539]."
BDMAP_00000624,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, it contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is postcava."
BDMAP_00000944,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is postcava."
BDMAP_00002380,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00002310,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the low density region in the course of the postcava is appropriate."
BDMAP_00004085,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the low intensity region is indeed postcava."
BDMAP_00001695,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the low density area is postcava."
BDMAP_00001271,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is postcava."
BDMAP_00001008,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00001113,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes
BDMAP_00003802,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is in line with postcava."
BDMAP_00003634,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is correct."
BDMAP_00003657,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00000916,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the target is identified as postcava mask."
BDMAP_00001279,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as thelowest intensity white area within the body."
BDMAP_00004017,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as  [SEG] ."
BDMAP_00000357,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is postcava."
BDMAP_00000732,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00000081,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the low density area is postcava mask."
BDMAP_00002700,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes
BDMAP_00003778,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the target is identified as postcava and its bounding box is [0.312, 0.434, 0.43, 0.625, 0.551, 0.555]."
BDMAP_00003900,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is postcava."
BDMAP_00001655,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the target is identified as postcava and its bounding box is [0.281, 0.402, 0.473, 0.656, 0.539, 0.586]."
BDMAP_00001701,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is postcava."
BDMAP_00002879,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as thelowest intensity white area within the body."
BDMAP_00000079,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is postcava."
BDMAP_00003627,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the target is identified as postcava."
BDMAP_00003373,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as thelowest intensity white area within the body."
BDMAP_00000363,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Of course, it's indeed postcava mask."
BDMAP_00004482,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is correct."
BDMAP_00000459,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the low intensity region is postcava."
BDMAP_00000631,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00001427,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes
BDMAP_00004689,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the target is identified as postcava and is not masked."
BDMAP_00004371,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the bone ct image contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00004538,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, it contains the postcava.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is postcava."
BDMAP_00003039,postcava,good_labels_beta_full,Does the bone ct image contain the postcava? Answer yes or no.,"Yes, the postcava is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the postcava mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the postcava mask is identified as thelowest intensity white area within the body."
BDMAP_00000358,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00002408,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the bone ct image does not contain the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.344, 0.312, 0.441, 0.5, 0.66, 0.738]."
BDMAP_00000503,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the bone ct image does not contain the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"The target is identified as stomach and its coordinates are [0.5, 0.312, 0.434, 0.75, 0.605, 0.707]."
BDMAP_00004685,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00003829,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Of course, it's indeed stomach."
BDMAP_00001680,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is located within the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00003532,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00003847,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the stomach mask is identified as  [SEG] ."
BDMAP_00002459,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the stomach is not contained within the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00004895,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, it is indeed stomach."
BDMAP_00002858,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00003031,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00003473,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, it is indeed stomach."
BDMAP_00003108,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it's characterized as stomach."
BDMAP_00000746,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it's characterized as stomach."
BDMAP_00000035,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes
BDMAP_00003034,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is indeed stomach."
BDMAP_00001798,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"The target is identified as stomach and its bounding box is [0.625, 0.434, 0.238, 0.781, 0.711, 0.531]."
BDMAP_00003631,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.5, 0.258, 0.355, 0.719, 0.68, 0.734]."
BDMAP_00003521,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00000874,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the stomach is not contained within the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00004389,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is within the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00002058,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,No,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes
BDMAP_00002989,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"The target is identified as stomach and its coordinates are [0.531, 0.281, 0.41, 0.781, 0.672, 0.879]."
BDMAP_00002502,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00001016,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is accurate."
BDMAP_00000847,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00004741,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the stomach is not present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00002623,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is  [SEG] ."
BDMAP_00001090,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as ."
BDMAP_00004293,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is located within the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the stomach mask is identified as  [SEG] ."
BDMAP_00001916,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00002286,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is indeed stomach."
BDMAP_00002693,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00003823,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it's characterized as stomach."
BDMAP_00003309,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00005050,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the stomach is included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00001197,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is indeed stomach."
BDMAP_00002168,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, it is correct."
BDMAP_00003868,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the stomach mask is identified as  [SEG] ."
BDMAP_00001942,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.375, 0.238, 0.367, 0.781, 0.727, 0.855]."
BDMAP_00000473,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,Yes,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is indeed stomach."
BDMAP_00002206,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, it contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.375, 0.227, 0.34, 0.75, 0.656, 0.824]."
BDMAP_00004320,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00000735,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.5, 0.23, 0.395, 0.719, 0.594, 0.781]."
BDMAP_00003052,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is  [SEG] ."
BDMAP_00004799,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.5, 0.277, 0.426, 0.844, 0.684, 0.723]."
BDMAP_00000683,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"No, the stomach is not included in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00003846,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the mask is correct."
BDMAP_00000726,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is corresponding to the image of the stomach."
BDMAP_00002558,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,"Yes, the bone ct image contains the stomach.",The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the stomach mask is correct."
BDMAP_00003926,stomach,good_labels_beta_full,Does the bone ct image contain the stomach? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the stomach mask annotation. What do you think of this? Is it correct? Only answer yes or no.,Yes.
BDMAP_00003959,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the bone ct image does not contain the spleen.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is consistent with spleen."
BDMAP_00004978,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the spleen is not present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the bounding box is given as [0.531, 0.613, 0.215, 0.625, 0.816, 0.562]."
BDMAP_00003986,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the bone ct image does not contain the spleen.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is  [SEG] ."
BDMAP_00000124,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the bone ct image does not contain the spleen.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, it is indeed spleen mask."
BDMAP_00000125,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,,The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is in line with spleen."
BDMAP_00004391,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the spleen is not present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is  [SEG] ."
BDMAP_00002151,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,No,The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, the description is in line with spleen."
BDMAP_00001131,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the spleen is not present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is"
BDMAP_00003810,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the spleen is not present in the bone ct image.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Sure, it is characterized by spleen."
BDMAP_00004047,spleen,good_labels_beta_full,Does the bone ct image contain the spleen? Answer yes or no.,"No, the bone ct image does not contain the spleen.",The lowest intensity white area within the body in this bone ct imageis the spleen mask annotation. What do you think of this? Is it correct? Only answer yes or no.,"Yes, it is correct."
